id,method,partisan,survey_houses,date,moe,type,n,state,dem,gop,lib,undecided,gap,weight
26255,Live Phone,false,University of Houston,Mon Oct 10 2016 19:00:00 GMT-0500 (CDT),3,likely voters,1000,TX,0.38,0.41,0.04,0.17,-0.02999999999999997,68.91192959322142
26253,Internet,false,Washington Post|SurveyMonkey,Tue Oct 11 2016 19:00:00 GMT-0500 (CDT),5,likely voters,1076,WI,0.43,0.38,0.12,0.07000000000000006,0.04999999999999999,69.73595167700323
26252,Internet,false,Washington Post|SurveyMonkey,Tue Oct 11 2016 19:00:00 GMT-0500 (CDT),5,likely voters,1644,VA,0.49,0.38,0.08,0.05,0.10999999999999999,73.97027037731975
26251,Live Phone,false,Monmouth University,Sat Oct 15 2016 07:00:00 GMT-0500 (CDT),4.8,likely voters,413,NV,0.46910575687999995,0.40089424312000005,0.07,0.03,0.06999999999999995,60.926777643789976
26250,Internet,false,Washington Post|SurveyMonkey,Tue Oct 11 2016 19:00:00 GMT-0500 (CDT),5,likely voters,1332,TX,0.42,0.44,0.08,0.060000000000000074,-0.020000000000000018,71.86799713757505
26249,Internet,false,Washington Post|SurveyMonkey,Tue Oct 11 2016 19:00:00 GMT-0500 (CDT),5,likely voters,569,NH,0.47,0.36,0.1,0.07000000000000003,0.10999999999999999,63.37146191104307
26248,Internet,false,Washington Post|SurveyMonkey,Tue Oct 11 2016 19:00:00 GMT-0500 (CDT),5,likely voters,1449,PA,0.46,0.4,0.08,0.06000000000000001,0.06,72.70902432233726
26247,Internet,false,Washington Post|SurveyMonkey,Tue Oct 11 2016 19:00:00 GMT-0500 (CDT),5,likely voters,884,NV,0.4,0.44,0.09,0.06999999999999998,-0.03999999999999998,67.77255132666436
26246,Internet,false,Washington Post|SurveyMonkey,Tue Oct 11 2016 19:00:00 GMT-0500 (CDT),5,likely voters,1331,MI,0.45,0.37,0.11,0.07000000000000005,0.08000000000000002,71.86049478298827
26245,Internet,false,Washington Post|SurveyMonkey,Tue Oct 11 2016 19:00:00 GMT-0500 (CDT),5,likely voters,1307,OH,0.41,0.44,0.09,0.06000000000000008,-0.030000000000000027,71.67872689306796
26243,Internet,false,Washington Post|SurveyMonkey,Tue Oct 11 2016 19:00:00 GMT-0500 (CDT),5,likely voters,1135,IA,0.4,0.45,0.1,0.04999999999999996,-0.04999999999999999,70.26920689900005
26242,Internet,false,Washington Post|SurveyMonkey,Tue Oct 11 2016 19:00:00 GMT-0500 (CDT),5,likely voters,886,GA,0.45,0.41,0.09,0.05000000000000007,0.040000000000000036,67.79512621686584
26241,Internet,false,Washington Post|SurveyMonkey,Tue Oct 11 2016 19:00:00 GMT-0500 (CDT),5,likely voters,889,NM,0.41,0.33,0.18,0.08000000000000007,0.07999999999999996,67.8288931830898
26240,Internet,false,Washington Post|SurveyMonkey,Tue Oct 11 2016 19:00:00 GMT-0500 (CDT),5,likely voters,1702,FL,0.43,0.45,0.07,0.050000000000000044,-0.020000000000000018,74.31661966034771
26239,Internet,false,Washington Post|SurveyMonkey,Tue Oct 11 2016 19:00:00 GMT-0500 (CDT),5,likely voters,956,CO,0.44,0.37,0.12,0.07000000000000006,0.07,68.55472864086859
26238,Internet,false,Washington Post|SurveyMonkey,Tue Oct 11 2016 19:00:00 GMT-0500 (CDT),5,likely voters,1028,AZ,0.41,0.44,0.1,0.05000000000000007,-0.030000000000000027,69.28008316398041
26236,Live Phone,false,St. Norbert College,Fri Oct 14 2016 07:00:00 GMT-0500 (CDT),3.8,likely voters,664,WI,0.47,0.39,0.01,0.13,0.07999999999999996,65.09928437824057
26230,Live Phone,false,Fairleigh Dickinson,Thu Oct 13 2016 19:00:00 GMT-0500 (CDT),5.7,likely voters,293,NJ,0.49,0.35,0.06,0.10000000000000003,0.14,57.200694329907584
26229,Internet,false,SurveyMonkey,Wed Oct 12 2016 19:00:00 GMT-0500 (CDT),1,likely voters,24804,US,0.46,0.4,0.08,0.06000000000000001,0.06,99.91344007221471
26226,Internet,false,Lucid,Sat Oct 08 2016 07:00:00 GMT-0500 (CDT),5,likely voters,1457,PA,0.47,0.38,0.07,0.07,0.08999999999999997,71.06306813185971
26225,Internet,false,Lucid,Sat Oct 08 2016 07:00:00 GMT-0500 (CDT),5,likely voters,1123,IN,0.37,0.43,0.1,0.07,-0.06,68.52287532046009
26224,IVR/Online,false,SurveyUSA,Thu Oct 13 2016 19:00:00 GMT-0500 (CDT),3.7,likely voters,725,CA,0.56,0.3,0.04,0.07,0.26000000000000006,66.3836004110651
26223,Live Phone,false,MassINC,Fri Oct 14 2016 07:00:00 GMT-0500 (CDT),4.4,likely voters,502,MA,0.54,0.28,0.07,0.10999999999999993,0.26,62.386647464824684
26221,Live Phone,false,SSRS,Thu Oct 13 2016 19:00:00 GMT-0500 (CDT),3,likely voters,1189,US,0.47,0.38,0.08,0.07000000000000002,0.08999999999999997,69.08002270184103
26220,Live Phone,false,HighGround Public Affairs Consultants,Thu Oct 13 2016 19:00:00 GMT-0500 (CDT),4.88,likely voters,400,AZ,0.39,0.37,0.08,0.07,0.020000000000000018,58.451945858914456
26217,Live Phone,false,Quinnipiac University,Wed Oct 12 2016 19:00:00 GMT-0500 (CDT),3.8,likely voters,660,PA,0.47158057450999996,0.40841942549,0.06,0.06000000000000005,0.06,65.2826313522296
26216,Live Phone,false,Quinnipiac University,Wed Oct 12 2016 19:00:00 GMT-0500 (CDT),3.9,likely voters,624,OH,0.45158057451,0.44841942549,0.06,0.040000000000000036,0,64.71862446598189
26215,Live Phone,false,Quinnipiac University,Wed Oct 12 2016 19:00:00 GMT-0500 (CDT),3.8,likely voters,660,FL,0.48158057450999997,0.43841942549,0.04,0.040000000000000015,0.03999999999999998,65.2826313522296
26214,Live Phone,false,Quinnipiac University,Wed Oct 12 2016 19:00:00 GMT-0500 (CDT),3.7,likely voters,685,CO,0.45158057451,0.36841942549,0.1,0.08000000000000003,0.08000000000000002,65.65648432506377
26208,IVR/Live Phone,true,JMC Enterprises,Wed Oct 12 2016 19:00:00 GMT-0500 (CDT),3.5,likely voters,800,LA,0.38,0.45,0.04,0.12,-0.07,32.607099626593886
26207,IVR/Online,false,Rasmussen Reports,Fri Oct 14 2016 19:00:00 GMT-0500 (CDT),4,likely voters,750,UT,0.29490829110000005,0.2850917089,0.05,0.37,-0.019999999999999962,65.73421224906988
26206,Live Phone,false,Monmouth University,Fri Oct 14 2016 19:00:00 GMT-0500 (CDT),3.6,likely voters,726,US,0.49910575688,0.38089424312000003,0.05,0.03,0.12,66.63263667133099
26205,Live Phone,true,Victory Phones Live|Data Orbital (R),Tue Oct 11 2016 07:00:00 GMT-0500 (CDT),4.12,likely voters,550,AZ,0.43,0.42,0.05,0.06,0.010000000000000009,30.7793694407405
26204,Live Phone,false,Opinion Research Corporation,Wed Oct 12 2016 07:00:00 GMT-0500 (CDT),3.5,likely voters,774,OH,0.44,0.48,0.04,0.04000000000000007,-0.03999999999999998,66.51571873589728
26203,Live Phone,false,Opinion Research Corporation,Wed Oct 12 2016 07:00:00 GMT-0500 (CDT),3.5,likely voters,698,NV,0.46,0.44,0.07,0.030000000000000027,0.020000000000000018,65.48219102762373
26202,Live Phone,false,Opinion Research Corporation,Wed Oct 12 2016 07:00:00 GMT-0500 (CDT),3.5,likely voters,788,NC,0.48,0.47,0.04,0.010000000000000044,0.010000000000000009,66.69498089857879
26197,Live Phone,false,Glengariff Group,Mon Oct 10 2016 07:00:00 GMT-0500 (CDT),4,likely voters,600,MI,0.42,0.31,0.1,0.1,0.10999999999999999,63.825621101772576
26195,IVR/Online,false,Rasmussen Reports,Thu Oct 13 2016 19:00:00 GMT-0500 (CDT),2.5,likely voters,1500,US,0.44490829109999996,0.3950917089,0.05,0.11000000000000008,0.020000000000000018,72.61683763179614
26194,Internet,false,Morning Consult,Thu Oct 13 2016 19:00:00 GMT-0500 (CDT),2,likely voters,1737,US,0.42,0.36,0.1,0.12000000000000006,0.06,72.77795447173543
26193,Live Phone,false,Tarrance Group|Lake Research,Mon Oct 10 2016 07:00:00 GMT-0500 (CDT),3.1,likely voters,1000,US,0.47,0.39,0.07,0.04,0.07999999999999996,69.08532325026421
26192,IVR/Online,false,Gravis Marketing,Tue Oct 11 2016 19:00:00 GMT-0500 (CDT),2.3,registered voters,1799,FL,0.46559266329000004,0.41440733670999996,0.02,0.10000000000000005,0.040000000000000036,55.95761732094035
26190,Live Phone,false,Hart Research (D)|Public Opinion Strategies (R),Tue Oct 11 2016 07:00:00 GMT-0500 (CDT),3.26,likely voters,905,US,0.48,0.37,0.07,0.08000000000000002,0.10999999999999999,68.07934943699925
26189,Live Phone,true,JMC Enterprises,Tue Oct 11 2016 07:00:00 GMT-0500 (CDT),4,likely voters,600,NV,0.43,0.41,0.04,0.09,0.020000000000000018,31.20380525746935
26188,Live Phone,false,Christopher Newport University,Wed Oct 12 2016 07:00:00 GMT-0500 (CDT),3.6,likely voters,809,VA,0.43882727325,0.29117272675,0.11,0.02,0.15000000000000002,66.727975564419
26187,Internet,false,YouGov,Wed Oct 12 2016 19:00:00 GMT-0500 (CDT),5.7,likely voters,951,UT,0.18901514411,0.38098485589,0.07,0.3600000000000001,-0.16999999999999998,68.29573467496881
26186,IVR/Online,false,Gravis Marketing,Wed Oct 12 2016 07:00:00 GMT-0500 (CDT),2.8,registered voters,1226,CO,0.44559266329,0.38440733671,0.06,0.11000000000000004,0.04999999999999999,53.094596996794024
26185,Internet,false,YouGov,Wed Oct 12 2016 19:00:00 GMT-0500 (CDT),4.5,likely voters,996,NV,0.44901514411000004,0.41098485589,0.04,0.1,0.06,68.7561828771562
26184,Live Phone,false,ABC News|Washington Post|Abt SRBI,Tue Oct 11 2016 07:00:00 GMT-0500 (CDT),4,likely voters,740,US,0.46968701372666666,0.4303129862733333,0.05,0.050000000000000024,0.03999999999999998,66.64438773526824
26182,IVR/Online,true,Public Policy Polling (D),Wed Oct 12 2016 07:00:00 GMT-0500 (CDT),3.1,likely voters,985,FL,0.46,0.42,0.05,0.06,0.040000000000000036,34.534509331964664
26180,Internet,false,CVOTER International,Sat Oct 08 2016 19:00:00 GMT-0500 (CDT),5,likely voters,1402,US,0.5,0.45,-1,0.04999999999999999,0.04999999999999999,72.05577079924316
26176,Live Phone,false,Pew Research Center|Abt SRBI,Mon Oct 03 2016 07:00:00 GMT-0500 (CDT),2.9,registered voters,3616,US,0.46,0.39,0.1,0.05000000000000002,0.07,61.704054235772695
26175,Live Phone,false,Monmouth University,Tue Oct 11 2016 19:00:00 GMT-0500 (CDT),4.9,likely voters,402,IN,0.40910575687999995,0.45089424312000004,0.09,0.05,-0.040000000000000036,60.653719886576354
26172,IVR/Online,true,SurveyUSA,Mon Oct 10 2016 19:00:00 GMT-0500 (CDT),4,likely voters,638,TX,0.43,0.47,0.03,0.05,-0.03999999999999998,32.547568632304696
26171,Live Phone,false,MassINC,Mon Oct 10 2016 19:00:00 GMT-0500 (CDT),4.4,likely voters,501,NH,0.41,0.38,0.11,0.10000000000000007,0.02999999999999997,62.36664294074042
26170,IVR/Online,false,SurveyUSA,Mon Oct 10 2016 19:00:00 GMT-0500 (CDT),3.9,likely voters,654,OR,0.48,0.38,0.06,0.05,0.09999999999999998,65.34479063022076
26169,Live Phone,false,Abt SRBI|UMass,Sat Oct 08 2016 19:00:00 GMT-0500 (CDT),4.87,likely voters,517,NH,0.45,0.39,0.09,0.07000000000000003,0.06,61.86849199246561
26168,Live Phone,false,Marist College,Mon Oct 10 2016 19:00:00 GMT-0500 (CDT),3.6,likely voters,724,OH,0.41170895636,0.41829104363999997,0.09,0.03,-0.010000000000000009,66.34886206789807
26167,Live Phone,false,Marist College,Mon Oct 10 2016 19:00:00 GMT-0500 (CDT),3.6,likely voters,743,NC,0.45170895636,0.40829104363999996,0.09,0.03,0.040000000000000036,66.60987932753108
26166,Live Phone,false,Alaska Survey Research,Thu Sep 29 2016 19:00:00 GMT-0500 (CDT),3.8,registered voters,660,AK,0.31,0.36,0.18,0.09,-0.04999999999999999,47.50308313885593
26165,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Mon Oct 10 2016 19:00:00 GMT-0500 (CDT),3,likely voters,917,US,0.45,0.38,0.07,0.10000000000000003,0.07,68.63536490745685
26163,Live Phone,false,Rutgers-Eagleton,Wed Sep 07 2016 19:00:00 GMT-0500 (CDT),5,registered voters,726,NJ,0.5,0.29,0.06,0.15000000000000002,0.21000000000000002,48.20045839150783
26160,Live Phone,false,Monmouth University,Mon Oct 10 2016 19:00:00 GMT-0500 (CDT),4.9,likely voters,403,UT,0.27910575688,0.34089424312000005,0.09,0.06,-0.06,60.67885017146059
26159,IVR/Live Phone,true,Clarity Campaigns (D),Mon Oct 10 2016 07:00:00 GMT-0500 (CDT),3,likely voters,1010,NV,0.43,0.43,-1,0.14000000000000007,0,33.744116367105875
26158,Live Phone,false,Suffolk University,Mon Oct 10 2016 19:00:00 GMT-0500 (CDT),4.4,likely voters,500,NC,0.44767896891000003,0.43232103109,0.05,0.05,0.020000000000000018,62.05613069418221
26157,IVR/Online,false,Florida Atlantic University,Thu Oct 06 2016 19:00:00 GMT-0500 (CDT),4.9,likely voters,500,FL,0.49,0.43,0.01,0.07000000000000002,0.06,61.75375092603872
26155,Live Phone,true,Greenberg Quinlan Rosner Research (D),Fri Sep 30 2016 07:00:00 GMT-0500 (CDT),4.38,likely voters,500,NH,0.46,0.38,0.07,0.06,0.08000000000000002,31.073040492110955
26152,Live Phone,false,Selzer & Co.,Sat Oct 08 2016 19:00:00 GMT-0500 (CDT),3.5,likely voters,806,PA,0.48,0.39,0.06,0.07,0.08999999999999997,66.92083742506628
26151,IVR/Online,true,Public Policy Polling (D),Mon Oct 10 2016 07:00:00 GMT-0500 (CDT),3.1,likely voters,986,NV,0.47,0.43,-1,0.1,0.03999999999999998,34.53959339584914
26150,Live Phone,false,Marquette,Fri Oct 07 2016 07:00:00 GMT-0500 (CDT),3.9,likely voters,878,WI,0.46,0.42,0.02,0.10000000000000005,0.040000000000000036,68.16383018945749
26149,IVR/Online,false,Opinion Savvy,Mon Oct 10 2016 07:00:00 GMT-0500 (CDT),4.2,likely voters,533,FL,0.46771066785,0.44228933215,0.05,0.03,0.02999999999999997,62.04979071258473
26146,Live Phone,false,Monmouth University,Sun Oct 09 2016 19:00:00 GMT-0500 (CDT),4.9,likely voters,406,MO,0.40910575687999995,0.46089424312000005,0.05,0.05,-0.050000000000000044,60.75386857067945
26145,IVR/Online,false,"Maine People's Resource Center",Fri Oct 07 2016 19:00:00 GMT-0500 (CDT),3.3,likely voters,892,ME,0.44,0.36,0.09,0.08,0.08000000000000002,67.23702735472911
26144,Internet,false,Insights West,Mon Oct 10 2016 07:00:00 GMT-0500 (CDT),3.2,likely voters,953,US,0.42,0.37,0.06,0.1,0.04999999999999999,66.92150738919692
26142,Live Phone,true,Y2 Analytics,Mon Oct 10 2016 07:00:00 GMT-0500 (CDT),4.38,likely voters,500,UT,0.26,0.26,0.14,0.34,0,30.85514332803451
26141,Internet,false,Ipsos,Fri Oct 07 2016 19:00:00 GMT-0500 (CDT),2.3,likely voters,2363,US,0.44,0.37,0.06,0.13000000000000006,0.07,77.99090389464675
26140,IVR/Online,false,Rasmussen Reports,Sun Oct 09 2016 19:00:00 GMT-0500 (CDT),2.5,likely voters,1500,US,0.44490829109999996,0.3750917089,0.07,0.11000000000000004,0.03999999999999998,72.61683763179614
26139,Internet,false,Baldwin Wallace University,Sun Oct 09 2016 19:00:00 GMT-0500 (CDT),3,likely voters,1152,OH,0.43,0.34,0.1,0.13000000000000003,0.08999999999999997,68.77160986050824
26137,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,866,WI,0.46,0.42,-1,0.12000000000000005,0.040000000000000036,67.91229860751912
26136,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,371,WV,0.36,0.55,-1,0.08999999999999997,-0.19000000000000006,59.40120012828688
26135,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,504,WA,0.51,0.33,-1,0.15999999999999998,0.18,62.47732824228967
26134,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,594,VA,0.5,0.39,-1,0.10999999999999999,0.10999999999999999,64.12700117910953
26133,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,515,UT,0.33,0.48,-1,0.18999999999999992,-0.14999999999999997,62.69410743169929
26132,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,1111,TX,0.34,0.5,-1,0.15999999999999992,-0.15999999999999998,70.41367925145215
26131,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,800,TN,0.34,0.49,-1,0.16999999999999993,-0.14999999999999997,67.11636195199434
26130,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,528,SC,0.47,0.48,-1,0.050000000000000044,-0.010000000000000009,62.9444091042103
26129,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,890,PA,0.49,0.43,-1,0.08000000000000002,0.06,68.18676930806565
26128,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,626,OR,0.51,0.36,-1,0.13,0.15000000000000002,64.65383298982434
26127,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,638,OK,0.33,0.53,-1,0.1399999999999999,-0.2,64.84447975329343
26126,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,822,OH,0.46,0.43,-1,0.11000000000000004,0.030000000000000027,67.38874538036444
26125,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,600,NC,0.44,0.43,-1,0.13000000000000006,0.010000000000000009,64.22791085140818
26124,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,1437,NY,0.55,0.31,-1,0.13999999999999996,0.24000000000000005,72.99705219177523
26123,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,263,NM,0.49,0.36,-1,0.15000000000000002,0.13,55.94681069178263
26122,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,595,NJ,0.49,0.34,-1,0.17,0.14999999999999997,64.14389004411636
26121,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,293,NH,0.49,0.4,-1,0.10999999999999999,0.08999999999999997,57.0313634221497
26120,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,620,NV,0.46,0.42,-1,0.12000000000000005,0.040000000000000036,64.55713470263363
26119,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,356,NE,0.32,0.48,-1,0.19999999999999996,-0.15999999999999998,58.98681829831889
26118,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,871,MO,0.37,0.49,-1,0.14,-0.12,67.97010203648108
26117,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,405,MS,0.4,0.51,-1,0.08999999999999997,-0.10999999999999999,60.28159509204602
26116,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,720,MN,0.42,0.38,-1,0.20000000000000007,0.03999999999999998,66.05849729321835
26115,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,687,MI,0.45,0.38,-1,0.17000000000000004,0.07,65.58743134377599
26115,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,687,MI,0.45,0.38,-1,0.17000000000000004,0.07,65.58743134377599
26114,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,904,MA,0.49,0.3,-1,0.21000000000000005,0.19,68.34347927892671
26113,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,705,MD,0.53,0.32,-1,0.14999999999999997,0.21000000000000002,65.84711205655657
26112,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,303,ME,0.46,0.33,-1,0.21000000000000005,0.13,57.36832215464188
26111,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,631,LA,0.36,0.51,-1,0.13,-0.15000000000000002,64.7337095278823
26110,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,627,KY,0.37,0.57,-1,0.06000000000000005,-0.19999999999999996,64.66985921490159
26109,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,556,KS,0.35,0.55,-1,0.09999999999999998,-0.20000000000000007,63.46321819945297
26108,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,528,IA,0.44,0.46,-1,0.10000000000000003,-0.020000000000000018,62.9444091042103
26107,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,844,IN,0.37,0.5,-1,0.13,-0.13,67.6539341609314
26106,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,873,IL,0.57,0.31,-1,0.12000000000000005,0.25999999999999995,67.99313055088625
26104,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,583,GA,0.43,0.48,-1,0.09000000000000007,-0.04999999999999999,63.939324165692895
26103,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,1360,FL,0.49,0.44,-1,0.07,0.04999999999999999,72.44409663744136
26102,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,506,CT,0.53,0.35,-1,0.12,0.18000000000000005,62.51709236507252
26101,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,710,CO,0.45,0.45,-1,0.10000000000000003,0,65.91806943937016
26100,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,1885,CA,0.61,0.28,-1,0.10999999999999999,0.32999999999999996,75.72172525202373
26099,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,475,AR,0.38,0.53,-1,0.08999999999999997,-0.15000000000000002,61.88231778661408
26097,Internet,false,Ipsos,Sun Sep 25 2016 19:00:00 GMT-0500 (CDT),5,likely voters,580,AL,0.37,0.57,-1,0.06000000000000005,-0.19999999999999996,63.887524766816085
26094,Live Phone,true,Moore Information,Wed Oct 05 2016 07:00:00 GMT-0500 (CDT),4,likely voters,500,AK,0.34,0.37,0.1,0.18999999999999992,-0.02999999999999997,30.99487445193672
26093,Live Phone,true,Moore Information,Tue Sep 13 2016 19:00:00 GMT-0500 (CDT),4,likely voters,500,AK,0.31,0.39,0.09,0.20999999999999994,-0.08000000000000002,30.99487445193672
26091,Live Phone,false,Roanoke College,Mon Oct 03 2016 19:00:00 GMT-0500 (CDT),3.4,likely voters,814,VA,0.45,0.36,0.07,0.12000000000000005,0.09000000000000002,66.4551342951691
26086,Live Phone,false,Public Religion Research Institute,Thu Oct 06 2016 19:00:00 GMT-0500 (CDT),3.9,likely voters,886,US,0.49,0.38,0.02,0.11,0.10999999999999999,66.21032447701401
