id,method,partisan,survey_houses,date,moe,type,n,state,dem,gop,lib,undecided,gap,weight
16480,Internet,false,Ipsos,Wed Oct 31 2012 19:00:00 GMT-0500 (CDT),5,likely voters,1012,OH,0.47,0.45,-1,0.08000000000000002,0.019999999999999962,10.040427879183545
16479,Internet,false,Ipsos,Wed Oct 31 2012 19:00:00 GMT-0500 (CDT),5,likely voters,985,FL,0.48,0.46,-1,0.06,0.019999999999999962,10.040427879183545
16478,Internet,false,Ipsos,Wed Oct 31 2012 19:00:00 GMT-0500 (CDT),5,likely voters,1065,VA,0.48,0.45,-1,0.07,0.02999999999999997,10.040427879183545
16476,Live Phone,false,Opinion Research Corporation,Tue Oct 30 2012 19:00:00 GMT-0500 (CDT),3.5,likely voters,796,OH,0.5,0.47,-1,0.02,0.030000000000000027,10
16475,Automated Phone,false,We Ask America,Tue Oct 30 2012 19:00:00 GMT-0500 (CDT),2.6,likely voters,1649,OH,0.50416500926,0.45583499074,-1,0.03999999999999998,0.03999999999999998,9.91547208572834
16474,Automated Phone,false,We Ask America,Tue Oct 30 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1069,VA,0.49416500926,0.47583499073999996,-1,0.030000000000000027,0.010000000000000009,9.91547208572834
16473,Automated Phone,false,We Ask America,Tue Oct 30 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1210,WI,0.52416500926,0.44583499074,-1,0.029999999999999975,0.07,9.91547208572834
16472,Automated Phone,true,Public Policy Polling (D),Wed Oct 31 2012 07:00:00 GMT-0500 (CDT),5,likely voters,500,MI,0.52,0.46,-1,0.02,0.06,5.010344528239843
16470,Automated Phone,true,Public Policy Polling (D),Wed Oct 31 2012 07:00:00 GMT-0500 (CDT),5,likely voters,772,MN,0.53,0.44,-1,0.03,0.09000000000000002,5.010344528239843
16469,Automated Phone,false,Rasmussen Reports,Wed Oct 31 2012 19:00:00 GMT-0500 (CDT),4,likely voters,750,OH,0.5049082911,0.47509170889999996,-1,0.01,0,9.929529507955671
16468,Automated Phone,false,Rasmussen Reports,Wed Oct 31 2012 19:00:00 GMT-0500 (CDT),4,likely voters,750,MI,0.5349082911,0.45509170889999995,-1,0.01,0.050000000000000044,9.929529507955671
16465,Mixed,false,SurveyUSA,Mon Oct 29 2012 07:00:00 GMT-0500 (CDT),3.8,likely voters,695,CO,0.47,0.45,-1,0.08000000000000002,0.019999999999999962,10.07923933505949
16463,IVR/Online,false,Purple Strategies,Wed Oct 31 2012 07:00:00 GMT-0500 (CDT),3.1,likely voters,1000,US,0.47,0.46,-1,0.07,0.009999999999999953,9.941703639477362
16462,Automated Phone,true,Public Policy Polling (D),Wed Oct 31 2012 07:00:00 GMT-0500 (CDT),5,likely voters,825,CO,0.5,0.46,-1,0.04,0.03999999999999998,5.010344528239843
16461,Live Phone,true,Grove Insight,Wed Oct 31 2012 07:00:00 GMT-0500 (CDT),4.4,likely voters,500,MI,0.48,0.41,-1,0.09,0.07,5.041013462177886
16459,Live Phone,false,CVOTER International,Sun Oct 28 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,1094,US,0.48,0.48,-1,0.040000000000000036,0,9.944686867789962
16457,Automated Phone,false,We Ask America,Wed Oct 31 2012 19:00:00 GMT-0500 (CDT),2.95,likely voters,1178,NE,0.41416500926,0.5358349907400001,-1,0.03,-0.13000000000000006,9.91547208572834
16456,Automated Phone,false,Gravis Marketing,Wed Oct 31 2012 19:00:00 GMT-0500 (CDT),4,likely voters,594,IA,0.49559266329,0.44440733671,-1,0.06,0.03999999999999998,9.95467557898291
16453,Automated Phone,false,Merriman River Group,Wed Oct 24 2012 19:00:00 GMT-0500 (CDT),2.8,likely voters,1218,HI,0.62871778011,0.32128221989000005,-1,0.05,0.26999999999999996,9.905288343635322
16447,Automated Phone,false,New England College,Mon Oct 29 2012 19:00:00 GMT-0500 (CDT),3.7,likely voters,1017,NH,0.50117910922,0.43882089078000003,-1,0.04,0.06,9.9868929244846
16446,Live Phone,true,McLaughlin & Associates (R),Wed Oct 31 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,IN,0.41,0.54,-1,0.05,-0.13000000000000006,4.937886194638382
16444,Automated Phone,true,"20/20 Insight, LLC",Mon Oct 29 2012 19:00:00 GMT-0500 (CDT),2.7,likely voters,1316,GA,0.46,0.52,-1,0.01,-0.06,4.9390083913464595
16443,Automated Phone,false,Rasmussen Reports,Sun Oct 28 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,750,CO,0.4849082911,0.4850917089,-1,0.01,-0.030000000000000027,9.929529507955671
16442,Automated Phone,true,Public Policy Polling (D),Tue Oct 30 2012 19:00:00 GMT-0500 (CDT),2.8,likely voters,1200,US,0.49,0.48,-1,0.03,0.010000000000000009,5.010344528239843
16436,Live Phone,false,ABC News|Washington Post|Abt SRBI,Mon Oct 29 2012 07:00:00 GMT-0500 (CDT),3,likely voters,1293,US,0.4896870137266667,0.4803129862733333,-1,0.030000000000000027,0.010000000000000009,10.087470330197492
16435,Live Phone,false,Washington Poll,Wed Oct 24 2012 07:00:00 GMT-0500 (CDT),3.9,likely voters,632,WA,0.57,0.36,0.02,0.03,0.20999999999999996,9.75586943715266
16434,Live Phone,false,Opinion Research Corporation,Sun Oct 28 2012 07:00:00 GMT-0500 (CDT),3.5,likely voters,764,CO,0.5,0.48,-1,0.01,0.020000000000000018,10
16433,Live Phone,true,Grove Insight,Sun Oct 28 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,FL,0.48,0.47,-1,0.05,0.010000000000000009,5.041013462177886
16432,Live Phone,false,St. Norbert College,Fri Oct 26 2012 19:00:00 GMT-0500 (CDT),5,likely voters,402,WI,0.52,0.43,-1,0.04999999999999999,0.09000000000000002,10.017922103226253
16431,Live Phone,true,Wenzel Strategies,Tue Oct 30 2012 07:00:00 GMT-0500 (CDT),3,likely voters,1074,WI,0.5023327922799999,0.45766720771999997,-1,0.040000000000000036,0.020000000000000018,4.9373402476826875
16430,Live Phone,true,Wenzel Strategies,Tue Oct 30 2012 07:00:00 GMT-0500 (CDT),2.7,likely voters,1281,OH,0.47233279228,0.47766720772,-1,0.050000000000000044,-0.02999999999999997,4.9373402476826875
16429,Live Phone,false,OpinionWorks,Sun Oct 21 2012 07:00:00 GMT-0500 (CDT),3.5,likely voters,801,MD,0.5500824135500001,0.35991758645,-1,0.08,0.19000000000000006,9.964401170514236
16427,Automated Phone,false,Rasmussen Reports,Mon Oct 29 2012 19:00:00 GMT-0500 (CDT),4,likely voters,750,IA,0.4949082911,0.47509170889999996,-1,0.01,-0.010000000000000009,9.929529507955671
16426,Live Phone,false,High Point University,Thu Oct 25 2012 19:00:00 GMT-0500 (CDT),5,registered voters,403,NC,0.45,0.46,-1,0.08,-0.010000000000000009,7.519595866511572
16425,Live Phone,false,High Point University,Thu Oct 25 2012 19:00:00 GMT-0500 (CDT),3.45,registered voters,805,US,0.46,0.43,-1,0.1,0.030000000000000027,7.519595866511572
16423,Automated Phone,false,Rasmussen Reports,Sun Oct 28 2012 19:00:00 GMT-0500 (CDT),4,likely voters,750,WI,0.5049082911,0.47509170889999996,-1,0.02,0,9.929529507955671
16418,Live Phone,true,The Mellman Group (D),Thu Oct 25 2012 07:00:00 GMT-0500 (CDT),3.4,likely voters,800,FL,0.47859180331,0.48140819668999996,-1,0.04,0.020000000000000018,4.993171639600029
16415,Mixed,false,SurveyUSA,Mon Oct 29 2012 07:00:00 GMT-0500 (CDT),4.2,likely voters,555,WA,0.54,0.4,-1,0.05999999999999995,0.14,10.07923933505949
16414,Live Phone,false,University of Iowa,Mon Oct 22 2012 07:00:00 GMT-0500 (CDT),5.6,likely voters,320,IA,0.44,0.45,-1,0.06,-0.010000000000000009,9.920420454591795
16412,Automated Phone,false,EPIC-MRA,Sat Oct 27 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,MI,0.48,0.42,-1,0.06,0.06,10.021416641134294
16411,Live Phone,false,Fleming & Associates,Thu Oct 25 2012 07:00:00 GMT-0500 (CDT),4,likely voters,601,RI,0.54,0.33,-1,0.08,0.21000000000000002,10.011778343226592
16410,IVR/Online,false,SurveyUSA,Fri Oct 26 2012 19:00:00 GMT-0500 (CDT),4.2,likely voters,574,MN,0.5,0.43,-1,0.03,0.07,10.07923933505949
16409,Mixed,false,SurveyUSA,Thu Oct 25 2012 19:00:00 GMT-0500 (CDT),2.9,likely voters,1212,NV,0.5,0.46,-1,0.02,0.03999999999999998,10.07923933505949
16403,Internet,true,JZ Analytics,Sun Oct 28 2012 19:00:00 GMT-0500 (CDT),3.5,likely voters,800,VA,0.47298716426,0.47701283574,-1,0.06,-0.010000000000000009,4.93988360738469
16402,Internet,true,JZ Analytics,Sun Oct 28 2012 19:00:00 GMT-0500 (CDT),3.5,likely voters,826,OH,0.50298716426,0.43701283574,-1,0.05,0.06,4.93988360738469
16401,Internet,true,JZ Analytics,Sun Oct 28 2012 19:00:00 GMT-0500 (CDT),3.5,likely voters,825,FL,0.48298716426,0.46701283573999997,-1,0.05,0.010000000000000009,4.93988360738469
16398,Live Phone,false,Marist College,Sun Oct 28 2012 07:00:00 GMT-0500 (CDT),3.1,likely voters,1013,NH,0.49170895636,0.46829104363999996,-1,0.03,0.020000000000000018,10.076076539739766
16397,Live Phone,false,Marist College,Sun Oct 28 2012 07:00:00 GMT-0500 (CDT),3,likely voters,1065,WI,0.49170895636,0.45829104364,-1,0.03,0.02999999999999997,10.076076539739766
16396,Live Phone,false,Marist College,Sun Oct 28 2012 07:00:00 GMT-0500 (CDT),2.9,likely voters,1142,IA,0.50170895636,0.43829104364,-1,0.04,0.06,10.076076539739766
16395,Automated Phone,false,We Ask America,Mon Oct 29 2012 19:00:00 GMT-0500 (CDT),2.9,likely voters,1217,MO,0.42416500926,0.5358349907400001,-1,0.040000000000000036,-0.12000000000000005,9.91547208572834
16394,Automated Phone,false,We Ask America,Mon Oct 29 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1174,IA,0.49416500926,0.46583499073999995,-1,0.040000000000000036,0.020000000000000018,9.91547208572834
16393,Automated Phone,false,We Ask America,Mon Oct 29 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1146,FL,0.49416500926,0.49583499074,-1,0.010000000000000009,-0.010000000000000009,9.91547208572834
16392,Automated Phone,false,We Ask America,Mon Oct 29 2012 19:00:00 GMT-0500 (CDT),2.9,likely voters,1246,CO,0.50416500926,0.46583499073999995,-1,0.030000000000000027,0.030000000000000027,9.91547208572834
16391,Automated Phone,true,Public Policy Polling (D),Tue Oct 30 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,VA,0.49,0.46,-1,0.04,0.02999999999999997,5.010344528239843
16390,Automated Phone,true,Public Policy Polling (D),Tue Oct 30 2012 07:00:00 GMT-0500 (CDT),4.4,likely voters,500,MI,0.53,0.45,-1,0.03,0.08000000000000002,5.010344528239843
16385,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Sun Oct 28 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1128,US,0.46,0.46,-1,0.06,0,10.062202536262317
16383,Live Phone,false,Marquette,Fri Oct 26 2012 07:00:00 GMT-0500 (CDT),2.8,likely voters,1243,WI,0.51,0.43,-1,0.03,0.08000000000000002,10.057153209119827
16380,Live Phone,false,Princeton Survey Research Associates International|National Journal,Fri Oct 26 2012 07:00:00 GMT-0500 (CDT),4.4,likely voters,713,US,0.5,0.45,-1,0.04999999999999999,0.04999999999999999,10.047717552009086
16379,Internet,false,Ipsos,Sun Oct 28 2012 19:00:00 GMT-0500 (CDT),5,likely voters,4085,US,0.47,0.46,-1,0.04,0.009999999999999953,10.040427879183545
16378,Automated Phone,false,Gravis Marketing,Mon Oct 29 2012 19:00:00 GMT-0500 (CDT),4.2,likely voters,549,FL,0.47559266329,0.49440733671,-1,0.04,-0.030000000000000027,9.95467557898291
16377,Automated Phone,true,Public Policy Polling (D),Mon Oct 29 2012 19:00:00 GMT-0500 (CDT),3.6,likely voters,730,NC,0.49,0.49,-1,0.01,0,5.010344528239843
16376,Internet,false,M4 Strategies,Wed Oct 24 2012 07:00:00 GMT-0500 (CDT),3,likely voters,2115,CA,0.56,0.33,-1,0.07,0.23000000000000004,9.94092517888816
16374,Live Phone,true,Grove Insight,Sun Oct 28 2012 07:00:00 GMT-0500 (CDT),4.4,likely voters,500,CO,0.48,0.45,-1,0.06,0.02999999999999997,5.041013462177886
16373,Live Phone,false,University of Cincinnati,Sat Oct 27 2012 07:00:00 GMT-0500 (CDT),5,likely voters,1141,OH,0.48952818871,0.45047181129,0.02,0.02,0.019999999999999962,10.081218440017441
16372,Live Phone,true,McLaughlin & Associates (R),Mon Oct 29 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,IN,0.39,0.57,-1,0.04,-0.17999999999999994,4.937886194638382
16371,Live Phone,false,Mason-Dixon,Fri Oct 26 2012 19:00:00 GMT-0500 (CDT),4,likely voters,625,ND,0.40465456188000004,0.53534543812,-1,0.03,-0.14,10.021571462494395
16368,Automated Phone,true,Public Policy Polling (D),Mon Oct 29 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,OH,0.5,0.45,-1,0.04,0.04999999999999999,5.010344528239843
16365,Internet,false,YouGov,Fri Oct 26 2012 19:00:00 GMT-0500 (CDT),5,likely voters,688,US,0.46901514411,0.48098485588999995,-1,0.01,0.010000000000000009,9.959255504555045
16363,Automated Phone,false,Rasmussen Reports,Sun Oct 28 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1500,US,0.4849082911,0.47509170889999996,-1,0.040000000000000036,-0.020000000000000018,9.929529507955671
16361,Automated Phone,false,Rasmussen Reports,Wed Oct 24 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,MA,0.6049082911,0.3850917089,-1,0.01,0.18999999999999995,9.929529507955671
16360,Live Phone,false,Roanoke College,Wed Oct 24 2012 07:00:00 GMT-0500 (CDT),4,likely voters,638,VA,0.44,0.5,0.02,0.03,-0.06,9.915775484480672
16359,Automated Phone,false,We Ask America,Mon Oct 29 2012 19:00:00 GMT-0500 (CDT),2.95,likely voters,1198,IL,0.5741650092599999,0.40583499073999996,-1,0.02000000000000007,0.15999999999999998,9.91547208572834
16358,Live Phone,false,Glengariff Group,Sat Oct 27 2012 19:00:00 GMT-0500 (CDT),4,likely voters,600,MI,0.48,0.45,-1,0.06,0.02999999999999997,9.977539935854738
16356,IVR/Online,false,SurveyUSA,Sat Oct 27 2012 19:00:00 GMT-0500 (CDT),3.8,likely voters,682,NC,0.45,0.5,-1,0.03,-0.04999999999999999,10.07923933505949
16353,Automated Phone,true,Public Policy Polling (D),Mon Oct 29 2012 07:00:00 GMT-0500 (CDT),3.8,likely voters,676,IA,0.5,0.45,-1,0.04,0.04999999999999999,5.010344528239843
16352,Automated Phone,true,Public Policy Polling (D),Mon Oct 29 2012 07:00:00 GMT-0500 (CDT),3.4,likely voters,825,WI,0.51,0.46,-1,0.03,0.04999999999999999,5.010344528239843
16351,Live Phone,false,Quinnipiac University|CBS News|New York Times,Thu Oct 25 2012 07:00:00 GMT-0500 (CDT),3,likely voters,1074,VA,0.49,0.47,-1,0.03,0.020000000000000018,10.037795565844672
16350,Live Phone,false,Quinnipiac University|CBS News|New York Times,Thu Oct 25 2012 07:00:00 GMT-0500 (CDT),3,likely voters,1073,FL,0.48,0.47,-1,0.03,0.010000000000000009,10.037795565844672
16349,Live Phone,false,Quinnipiac University|CBS News|New York Times,Thu Oct 25 2012 07:00:00 GMT-0500 (CDT),3,likely voters,1100,OH,0.5,0.45,-1,0.04,0.04999999999999999,10.037795565844672
16348,Live Phone,false,Franklin & Marshall College,Thu Oct 25 2012 07:00:00 GMT-0500 (CDT),4.2,likely voters,547,PA,0.49,0.45,-1,0.04,0.03999999999999998,10.008640222223322
16347,IVR/Online,false,SurveyUSA,Sat Oct 27 2012 07:00:00 GMT-0500 (CDT),4.1,likely voters,603,OH,0.48,0.45,-1,0.06,0.02999999999999997,10.07923933505949
16346,Live Phone,false,CBS News|New York Times,Fri Oct 26 2012 07:00:00 GMT-0500 (CDT),4,likely voters,563,US,0.47855787634999997,0.47144212365,-1,0.03,0.010000000000000009,10.02896167112044
16339,Internet,true,JZ Analytics,Sat Oct 27 2012 19:00:00 GMT-0500 (CDT),3.1,likely voters,1073,US,0.46298716426000003,0.46701283573999997,-1,0.07,-0.009999999999999953,4.93988360738469
16338,Live Phone,true,Grove Insight,Sun Oct 28 2012 07:00:00 GMT-0500 (CDT),4.4,likely voters,500,OH,0.48,0.45,-1,0.07,0.02999999999999997,5.041013462177886
16335,Live Phone,true,Public Opinion Strategies (R),Sun Oct 21 2012 07:00:00 GMT-0500 (CDT),4.38,likely voters,500,NM,0.48414309620999996,0.40585690379,0.06,0.050000000000000044,0.04999999999999999,4.988468116765991
16332,Live Phone,false,Suffolk University,Fri Oct 26 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,MA,0.62767896891,0.31232103109,0.01,0.03,0.32,9.98552599156453
16331,Internet,false,YouGov|University of Texas,Wed Oct 17 2012 19:00:00 GMT-0500 (CDT),4.22,likely voters,540,TX,0.3863667921,0.5536332079,-1,0.05999999999999995,-0.16000000000000003,9.956563100588557
16330,Live Phone,false,Middle Tennessee State University|Issues and Answers Network Inc.,Thu Oct 18 2012 07:00:00 GMT-0500 (CDT),5,likely voters,609,TN,0.34,0.59,-1,0.06,-0.24999999999999994,9.858905725669377
16329,Live Phone,true,Hoffman Research Group,Wed Oct 24 2012 07:00:00 GMT-0500 (CDT),3.9,likely voters,615,OR,0.47,0.42,-1,0.12,0.04999999999999999,4.981231127413043
16327,Live Phone,false,Pharos Research Group,Fri Oct 26 2012 19:00:00 GMT-0500 (CDT),3.5,likely voters,765,OH,0.48629218161,0.46370781839,-1,0.05,0.02999999999999997,10.004798610364885
16326,Live Phone,false,Pharos Research Group,Fri Oct 26 2012 19:00:00 GMT-0500 (CDT),3.5,likely voters,799,MT,0.42629218161,0.50370781839,-1,0.07000000000000006,-0.07,10.004798610364885
16325,Live Phone,false,Pharos Research Group,Fri Oct 26 2012 19:00:00 GMT-0500 (CDT),3.6,likely voters,752,ND,0.37629218161,0.55370781839,-1,0.06999999999999995,-0.17000000000000004,10.004798610364885
16324,Live Phone,false,Pharos Research Group,Fri Oct 26 2012 19:00:00 GMT-0500 (CDT),3.5,likely voters,761,NE,0.38629218161,0.58370781839,-1,0.030000000000000027,-0.18999999999999995,10.004798610364885
16323,Live Phone,false,Pharos Research Group,Fri Oct 26 2012 19:00:00 GMT-0500 (CDT),3.5,likely voters,753,IN,0.41629218161,0.55370781839,-1,0.030000000000000027,-0.13000000000000006,10.004798610364885
16322,Automated Phone,true,Public Policy Polling (D),Fri Oct 26 2012 07:00:00 GMT-0500 (CDT),2.6,likely voters,1400,US,0.49,0.49,-1,0.03,0,5.010344528239843
16317,Live Phone,true,Lake Research,Thu Oct 25 2012 19:00:00 GMT-0500 (CDT),5,likely voters,400,NH,0.47,0.42,0.04,0.06,0.04999999999999999,5.011786058626777
16316,IVR/Online,false,SurveyUSA,Fri Oct 26 2012 07:00:00 GMT-0500 (CDT),4.2,likely voters,574,GA,0.44,0.52,-1,0.02,-0.08000000000000002,10.07923933505949
16315,Live Phone,false,Elway Research,Fri Oct 26 2012 07:00:00 GMT-0500 (CDT),5,likely voters,405,OR,0.47,0.41,-1,0.08,0.06,10.097532506617162
16313,Live Phone,true,The Mellman Group (D),Tue Oct 23 2012 19:00:00 GMT-0500 (CDT),4,likely voters,600,OH,0.47859180331,0.45140819669,-1,0.07,0.04999999999999999,4.993171639600029
16310,Live Phone,true,Greenberg Quinlan Rosner Research (D),Tue Oct 23 2012 19:00:00 GMT-0500 (CDT),3.1,likely voters,1000,US,0.47,0.48,-1,0.03,-0.010000000000000009,5
16309,IVR/Online,false,SurveyUSA,Thu Oct 25 2012 19:00:00 GMT-0500 (CDT),4.1,likely voters,595,FL,0.47,0.47,-1,0.05,0,10.07923933505949
16308,Live Phone,true,Grove Insight,Sat Oct 27 2012 07:00:00 GMT-0500 (CDT),4.4,likely voters,500,NV,0.49,0.43,-1,0.08000000000000002,0.06,5.041013462177886
16292,Automated Phone,false,Gravis Marketing,Thu Oct 25 2012 19:00:00 GMT-0500 (CDT),3.9,likely voters,645,VA,0.48559266329,0.47440733670999996,-1,0.04,0,9.95467557898291
16284,Live Phone,false,American Research Group,Fri Oct 26 2012 07:00:00 GMT-0500 (CDT),3,likely voters,1200,US,0.48,0.48,-1,0.03,0,9.920528391734432
16283,Live Phone,false,Princeton Survey Research Associates International|Pew Research Center,Thu Oct 25 2012 19:00:00 GMT-0500 (CDT),2.9,likely voters,1495,US,0.47,0.47,-1,0.06,0,10.027037626962219
16281,Live Phone,false,Opinion Research Corporation,Fri Oct 26 2012 07:00:00 GMT-0500 (CDT),3.5,likely voters,770,FL,0.49,0.5,-1,0.010000000000000009,-0.010000000000000009,10
16279,Live Phone,false,Gallup Poll,Wed Oct 24 2012 19:00:00 GMT-0500 (CDT),2,likely voters,2700,US,0.46336832464,0.50663167536,-1,0.030000000000000027,-0.04999999999999999,9.990508171193284
16277,Live Phone,false,American Research Group,Fri Oct 26 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,CO,0.47,0.48,-1,0.04,-0.010000000000000009,9.920528391734432
16276,Live Phone,false,University of New Hampshire,Thu Oct 25 2012 19:00:00 GMT-0500 (CDT),4.1,likely voters,583,MA,0.5084117984800001,0.39158820152,-1,0.09999999999999998,0.14,10.018382487715456
16267,Live Phone,false,Elon University,Tue Oct 23 2012 07:00:00 GMT-0500 (CDT),2.79,likely voters,1238,NC,0.45,0.45,-1,0.05,0,10.009165183965349
16265,Live Phone,false,Wiese Research Associates,Tue Oct 23 2012 19:00:00 GMT-0500 (CDT),3.8,likely voters,679,NE,0.37202995539,0.52797004461,-1,0.09999999999999998,-0.14,9.928064933122254
16264,Live Phone,true,Garin-Hart-Yang (D),Thu Oct 25 2012 19:00:00 GMT-0500 (CDT),5,likely voters,807,VA,0.49,0.46,-1,0.04999999999999999,0.02999999999999997,5
16262,Automated Phone,false,Rasmussen Reports,Sat Oct 27 2012 19:00:00 GMT-0500 (CDT),4,likely voters,750,OH,0.4949082911,0.4850917089,-1,0.01,-0.020000000000000018,9.929529507955671
16259,Automated Phone,true,Public Policy Polling (D),Fri Oct 26 2012 19:00:00 GMT-0500 (CDT),2.8,likely voters,1200,US,0.48,0.49,-1,0.03,-0.010000000000000009,5.010344528239843
16258,Live Phone,false,Tarrance Group and Lake Research Partners,Tue Oct 23 2012 07:00:00 GMT-0500 (CDT),3.1,likely voters,1000,US,0.49,0.48,-1,0.03,0.010000000000000009,9.75586943715266
16257,Live Phone,false,ABC News|Washington Post|Abt SRBI,Thu Oct 25 2012 07:00:00 GMT-0500 (CDT),3.5,likely voters,1278,US,0.47968701372666667,0.4903129862733333,-1,0.01,-0.010000000000000009,10.087470330197492
16256,Automated Phone,true,Public Policy Polling (D),Fri Oct 26 2012 19:00:00 GMT-0500 (CDT),3.7,likely voters,687,FL,0.49,0.48,-1,0.03,0.010000000000000009,5.010344528239843
